year,state_po,FIPS,vote_perc
2008,RI,44009,59.07
2008,SC,45001,41.75
2008,SC,45003,37.41
2008,SC,45005,75.27
2008,SC,45007,32.7
2008,SC,45009,64.95
2008,SC,45011,50.33
2008,SC,45013,44.14
2008,SC,45015,42.84
2008,SC,45017,51.31
2008,SC,45019,53.55
2008,SC,45021,34.74
2008,SC,45023,53.49
2008,SC,45025,47.94
2008,SC,45027,55.77
2008,SC,45029,49.74
2008,SC,45031,49.45
2008,SC,45033,55.21
2008,SC,45035,41.61
2008,SC,45037,44.05
2008,SC,45039,65.33
2008,SC,45041,47.99
2008,SC,45043,46.88
2008,SC,45045,37.18
2008,SC,45047,41.62
2008,SC,45049,62.2
2008,SC,45051,37.1
2008,SC,45053,60.87
2008,SC,45055,40.11
2008,SC,45057,41.97
2008,SC,45059,40.25
2008,SC,45061,65.12
2008,SC,45063,30.41
2008,SC,45065,52.66
2008,SC,45067,63.32
2008,SC,45069,62.47
2008,SC,45071,40.6
2008,SC,45073,30.45
2008,SC,45075,68.58
2008,SC,45077,25.91
2008,SC,45079,64.02
2008,SC,45081,38.63
2008,SC,45083,38.43
2008,SC,45085,57.33
2008,SC,45087,43.8
2008,SC,45089,68.59
2008,SC,45091,40.47
2008,SD,46003,44.62
2008,SD,46005,45.78
2008,SD,46007,46.85
2008,SD,46009,43.87
2008,SD,46011,52.27
2008,SD,46013,52.4
2008,SD,46015,40.11
2008,SD,46017,74.18
2008,SD,46019,31.06
2008,SD,46021,28.79
2008,SD,46023,45.9
2008,SD,46025,43.23
2008,SD,46027,61.83
2008,SD,46029,46.33
2008,SD,46031,60.22
2008,SD,46033,33.15
2008,SD,46035,42.49
2008,SD,46037,56.17
2008,SD,46039,48.39
2008,SD,46041,66.23
2008,SD,46043,24.44
2008,SD,46045,39.89
2008,SD,46047,35.63
2008,SD,46049,36.29
2008,SD,46051,47.32
2008,SD,46053,34.76
2008,SD,46055,16.39
2008,SD,46057,38.11
2008,SD,46059,36.24
2008,SD,46061,39.81
2008,SD,46063,18.7
2008,SD,46065,36.22
2008,SD,46067,34.88
2008,SD,46069,29.12
2008,SD,46071,38.91
2008,SD,46073,49.63
2008,SD,46075,23.79
2008,SD,46077,46.62
2008,SD,46079,49.92
2008,SD,46081,41.53
2008,SD,46083,41.95
2008,SD,46085,43.75
2008,SD,46087,41.96
2008,SD,46089,32.33
2008,SD,46091,57.92
2008,SD,46093,32.72
2008,SD,46095,44.99
2008,SD,46097,50.5
2008,SD,46099,49.92
2008,SD,46101,51.92
2008,SD,46103,38.88
2008,SD,46105,30.13
2008,SD,46107,33.61
2008,SD,46109,59.59
2008,SD,46111,42.34
2008,SD,46113,89.65
2008,SD,46115,47.85
2008,SD,46117,33.12
2008,SD,46119,28.31
2008,SD,46121,78.66
2008,SD,46123,32.54
2008,SD,46125,39.4
2008,SD,46127,42.57
2008,SD,46129,35.23
2008,SD,46135,48.54
2008,SD,46137,62.81
2008,TN,47001,36.1
2008,TN,47003,32.42
2008,TN,47005,40.82
2008,TN,47007,31.71
2008,TN,47009,29.53
2008,TN,47011,24.5
2008,TN,47013,30.62
2008,TN,47015,36.85
2008,TN,47017,34.17
2008,TN,47019,25.66
2008,TN,47021,33.47
2008,TN,47023,27.82
2008,TN,47025,29.54
2008,TN,47027,41.68
2008,TN,47029,26.76
2008,TN,47031,34.3
2008,TN,47033,32.58
2008,TN,47035,30.68
2008,TN,47037,59.9
2008,TN,47039,32.88
2008,TN,47041,40.08
2008,TN,47043,38.45
2008,TN,47045,30.53
2008,TN,47047,35.8
2008,TN,47049,27.17
2008,TN,47051,37.94
2008,TN,47053,34.85
2008,TN,47055,39.47
2008,TN,47057,27.54
2008,TN,47059,28.82
2008,TN,47061,42.55
2008,TN,47063,30.03
2008,TN,47065,43.55
2008,TN,47067,26.95
2008,TN,47069,52.67
2008,TN,47071,27.84
2008,TN,47073,28.18
2008,TN,47075,60.25
2008,TN,47077,27.88
2008,TN,47079,38.04
2008,TN,47081,41.93
2008,TN,47083,50.03
2008,TN,47085,47.49
2008,TN,47087,49.41
2008,TN,47089,27.94
2008,TN,47091,27.87
2008,TN,47093,37.73
2008,TN,47095,45.76
2008,TN,47097,46.28
2008,TN,47099,32.22
2008,TN,47101,37.32
2008,TN,47103,28.14
2008,TN,47105,27.31
2008,TN,47107,29.49
2008,TN,47109,30.04
2008,TN,47111,27.99
2008,TN,47113,46.09
2008,TN,47115,39.4
2008,TN,47117,38.27
2008,TN,47119,38.67
2008,TN,47121,32.38
2008,TN,47123,30.12
2008,TN,47125,45.5
2008,TN,47127,29.84
2008,TN,47129,28.86
2008,TN,47131,32.17
2008,TN,47133,42.25
2008,TN,47135,44.3
2008,TN,47137,31.97
2008,TN,47139,32.67
2008,TN,47141,35.65
2008,TN,47143,26.18
2008,TN,47145,31.04
2008,TN,47147,33.74
2008,TN,47149,39.77
2008,TN,47151,25.36
2008,TN,47153,31.58
2008,TN,47155,25.35
2008,TN,47157,63.35
2008,TN,47159,38.65
2008,TN,47161,44.85
2008,TN,47163,28.68
2008,TN,47165,31.96
2008,TN,47167,31.33
2008,TN,47169,45.54
2008,TN,47171,29.17
2008,TN,47173,28.58
2008,TN,47175,38.49
2008,TN,47177,38.3
2008,TN,47179,32.54
2008,TN,47181,24.52
2008,TN,47183,33.57
2008,TN,47185,34.95
2008,TN,47187,29.78
2008,TN,47189,31.05
2008,TX,48001,27.8
2008,TX,48003,17.07
2008,TX,48005,32.17
2008,TX,48007,30.74
2008,TX,48009,16.95
2008,TX,48011,12.93
2008,TX,48013,44.43
2008,TX,48015,24.07
2008,TX,48017,29.45
2008,TX,48019,24.2
2008,TX,48021,45.09
2008,TX,48023,22.28
2008,TX,48025,44.69
2008,TX,48027,44.74
2008,TX,48029,52.41
2008,TX,48031,29.7
2008,TX,48033,11.08
2008,TX,48035,23.5
2008,TX,48037,30.74
2008,TX,48039,34.76
2008,TX,48041,34.94
2008,TX,48043,50.51
2008,TX,48045,24.7
2008,TX,48047,75.66
2008,TX,48049,18.79
2008,TX,48051,30.8
2008,TX,48053,27.28
2008,TX,48055,46.39
2008,TX,48057,39.67
2008,TX,48059,18.6
2008,TX,48061,64.08
2008,TX,48063,37.97
2008,TX,48065,13.62
2008,TX,48067,29.46
2008,TX,48069,31.38
2008,TX,48071,23.98
2008,TX,48073,28.08
2008,TX,48075,21.65
2008,TX,48077,20.32
2008,TX,48079,26.87
2008,TX,48081,19.06
2008,TX,48083,17.37
2008,TX,48085,36.77
2008,TX,48087,19.58
2008,TX,48089,30.03
2008,TX,48091,25.72
2008,TX,48093,25.57
2008,TX,48095,23.86
2008,TX,48097,20.3
2008,TX,48099,36.11
2008,TX,48101,26.52
2008,TX,48103,21.94
2008,TX,48105,33.14
2008,TX,48107,35.74
2008,TX,48109,64.82
2008,TX,48111,19.01
2008,TX,48113,57.28
2008,TX,48115,28.12
2008,TX,48117,26.29
2008,TX,48119,26.93
2008,TX,48121,37.47
2008,TX,48123,25.9
2008,TX,48125,24.07
2008,TX,48127,75.05
2008,TX,48129,17.22
2008,TX,48131,74.8
2008,TX,48133,19.53
2008,TX,48135,25.62
2008,TX,48137,33.43
2008,TX,48139,28.47
2008,TX,48141,65.87
2008,TX,48143,22.31
2008,TX,48145,39.74
2008,TX,48147,29.62
2008,TX,48149,28.13
2008,TX,48151,38.51
2008,TX,48153,28.96
2008,TX,48155,36.8
2008,TX,48157,48.5
2008,TX,48159,23.07
2008,TX,48161,27.91
2008,TX,48163,59.21
2008,TX,48165,15.98
2008,TX,48167,39.81
2008,TX,48169,21.43
2008,TX,48171,20.88
2008,TX,48173,9.34
2008,TX,48175,36.36
2008,TX,48177,34.47
2008,TX,48179,14.18
2008,TX,48181,30.56
2008,TX,48183,30.9
2008,TX,48185,32.49
2008,TX,48187,34.04
2008,TX,48189,27.24
2008,TX,48191,25.63
2008,TX,48193,22.84
2008,TX,48195,11.42
2008,TX,48197,23.39
2008,TX,48199,19.03
2008,TX,48201,50.45
2008,TX,48203,33.97
2008,TX,48205,12.59
2008,TX,48207,33.03
2008,TX,48209,48.15
2008,TX,48211,13.76
2008,TX,48213,27.29
2008,TX,48215,69.02
2008,TX,48217,28.9
2008,TX,48219,23.51
2008,TX,48221,22.51
2008,TX,48223,27.32
2008,TX,48225,30.8
2008,TX,48227,26.27
2008,TX,48229,47.88
2008,TX,48231,29.11
2008,TX,48233,15.09
2008,TX,48235,20.07
2008,TX,48237,15.55
2008,TX,48239,25.73
2008,TX,48241,28.63
2008,TX,48243,37.86
2008,TX,48245,50.84
2008,TX,48247,73.61
2008,TX,48249,57.75
2008,TX,48251,25.8
2008,TX,48253,26.31
2008,TX,48255,38.88
2008,TX,48257,31.76
2008,TX,48259,21.49
2008,TX,48261,53.47
2008,TX,48263,22.1
2008,TX,48265,24.69
2008,TX,48267,18.56
2008,TX,48269,4.91
2008,TX,48271,40.81
2008,TX,48273,53.22
2008,TX,48275,26.83
2008,TX,48277,28.55
2008,TX,48279,25.55
2008,TX,48281,24.93
2008,TX,48283,59.23
2008,TX,48285,22.73
2008,TX,48287,31.36
2008,TX,48289,20.14
2008,TX,48291,27.7
2008,TX,48293,32.88
2008,TX,48295,12.34
2008,TX,48297,25.1
2008,TX,48299,23.37
2008,TX,48301,15.19
2008,TX,48303,31.26
2008,TX,48305,29.63
2008,TX,48307,24.19
2008,TX,48309,37.65
2008,TX,48311,24.58
2008,TX,48313,28.13
2008,TX,48315,38.66
2008,TX,48317,18.31
2008,TX,48319,25.74
2008,TX,48321,35.88
2008,TX,48323,78.2
2008,TX,48325,32.71
2008,TX,48327,28.98
2008,TX,48329,20.97
2008,TX,48331,36.42
2008,TX,48333,18.28
2008,TX,48335,24.11
2008,TX,48337,20.09
2008,TX,48339,23.25
2008,TX,48341,20.65
2008,TX,48343,39.16
2008,TX,48345,11.28
2008,TX,48347,35.88
2008,TX,48349,33.09
2008,TX,48351,33.29
2008,TX,48353,30.04
2008,TX,48355,47.33
2008,TX,48357,7.82
2008,TX,48359,11.09
2008,TX,48361,26.0
2008,TX,48363,25.27
2008,TX,48365,25.31
2008,TX,48367,21.9
2008,TX,48369,19.36
2008,TX,48371,36.81
2008,TX,48373,30.92
2008,TX,48375,29.78
2008,TX,48377,71.26
2008,TX,48379,24.74
2008,TX,48381,18.27
2008,TX,48383,19.82
2008,TX,48385,23.03
2008,TX,48387,30.46
2008,TX,48389,52.19
2008,TX,48391,42.38
2008,TX,48393,7.92
2008,TX,48395,39.87
2008,TX,48397,26.48
2008,TX,48399,18.62
2008,TX,48401,26.62
2008,TX,48403,22.1
2008,TX,48405,35.75
2008,TX,48407,30.38
2008,TX,48409,41.38
2008,TX,48411,19.82
2008,TX,48413,24.85
2008,TX,48415,19.54
2008,TX,48417,13.82
2008,TX,48419,27.64
2008,TX,48421,12.45
2008,TX,48423,29.82
2008,TX,48425,22.62
2008,TX,48427,84.5
2008,TX,48429,17.75
2008,TX,48431,15.67
2008,TX,48433,28.03
2008,TX,48435,24.14
2008,TX,48437,32.07
2008,TX,48439,43.73
2008,TX,48441,26.75
2008,TX,48443,35.84
2008,TX,48445,32.22
2008,TX,48447,19.81
2008,TX,48449,34.02
2008,TX,48451,28.71
2008,TX,48453,63.87
2008,TX,48455,31.68
2008,TX,48457,27.38
2008,TX,48459,24.99
2008,TX,48461,24.06
2008,TX,48463,47.07
2008,TX,48465,54.46
2008,TX,48467,22.09
2008,TX,48469,32.85
2008,TX,48471,38.31
2008,TX,48473,46.12
2008,TX,48475,24.96
2008,TX,48477,28.06
2008,TX,48479,71.45
2008,TX,48481,34.24
2008,TX,48483,13.99
2008,TX,48485,30.16
2008,TX,48487,26.52
2008,TX,48489,69.53
2008,TX,48491,42.73
2008,TX,48493,32.76
2008,TX,48495,23.47
2008,TX,48497,21.66
2008,TX,48499,22.55
2008,TX,48501,18.31
2008,TX,48503,17.84
2008,TX,48505,67.66
2008,TX,48507,84.18
2008,UT,49001,21.6
2008,UT,49003,17.37
2008,UT,49005,24.91
2008,UT,49007,44.59
2008,UT,49009,29.84
2008,UT,49011,27.48
2008,UT,49013,15.86
2008,UT,49015,21.88
2008,UT,49017,18.76
2008,UT,49019,50.7
2008,UT,49021,19.81
2008,UT,49023,20.49
2008,UT,49025,27.14
2008,UT,49027,15.99
2008,UT,49029,16.56
2008,UT,49031,17.67
2008,UT,49033,15.31
2008,UT,49035,48.66
2008,UT,49037,46.9
2008,UT,49039,18.6
2008,UT,49041,16.97
2008,UT,49043,56.71
2008,UT,49045,33.63
2008,UT,49047,14.4
2008,UT,49049,18.8
2008,UT,49051,33.9
2008,UT,49053,21.86
2008,UT,49055,25.49
2008,UT,49057,34.97
2008,VT,50001,68.62
2008,VT,50003,65.47
2008,VT,50005,60.43
2008,VT,50007,71.44
2008,VT,50009,55.89
2008,VT,50011,61.41
2008,VT,50013,63.11
2008,VT,50015,70.37
2008,VT,50017,64.56
2008,VT,50019,62.63
2008,VT,50021,61.22
2008,VT,50023,69.33
2008,VT,50025,73.02
2008,VT,50027,68.81
2008,VA,51001,48.69
2008,VA,51003,58.43
2008,VA,51005,48.22
2008,VA,51007,38.11
2008,VA,51009,41.46
2008,VA,51011,34.61
2008,VA,51013,71.71
2008,VA,51015,29.47
2008,VA,51017,42.89
2008,VA,51019,30.75
2008,VA,51021,29.2
2008,VA,51023,32.71
2008,VA,51025,62.84
2008,VA,51027,46.52
2008,VA,51029,49.89
2008,VA,51031,31.34
2008,VA,51033,55.45
2008,VA,51035,32.67
2008,VA,51036,68.34
2008,VA,51037,43.93
2008,VA,51041,45.85
2008,VA,51043,46.52
2008,VA,51045,33.46
2008,VA,51047,44.59
2008,VA,51049,47.73
2008,VA,51051,48.54
2008,VA,51053,48.45
2008,VA,51057,54.7
2008,VA,51059,60.12
2008,VA,51061,42.71
2008,VA,51063,39.08
2008,VA,51065,48.57
2008,VA,51067,37.86
2008,VA,51069,38.56
2008,VA,51071,40.95
2008,VA,51073,35.98
2008,VA,51075,38.31
2008,VA,51077,34.35
2008,VA,51079,38.43
2008,VA,51081,63.88
2008,VA,51083,48.23
2008,VA,51085,32.8
2008,VA,51087,55.7
2008,VA,51089,44.09
2008,VA,51091,37.97
2008,VA,51093,42.87
2008,VA,51095,44.95
2008,VA,51097,51.77
2008,VA,51099,42.71
2008,VA,51101,39.87
2008,VA,51103,46.63
2008,VA,51105,34.89
2008,VA,51107,53.67
2008,VA,51109,45.45
2008,VA,51111,47.84
2008,VA,51113,42.72
2008,VA,51115,35.55
2008,VA,51117,47.26
2008,VA,51119,39.81
2008,VA,51121,51.73
2008,VA,51125,53.99
2008,VA,51127,34.96
2008,VA,51131,57.7
2008,VA,51133,44.72
2008,VA,51135,48.84
2008,VA,51137,44.98
2008,VA,51139,40.76
2008,VA,51141,33.75
2008,VA,51143,37.51
2008,VA,51145,29.31
2008,VA,51147,54.34
2008,VA,51149,44.55
2008,VA,51153,57.52
2008,VA,51155,39.32
2008,VA,51157,47.79
2008,VA,51159,43.2
2008,VA,51161,38.87
2008,VA,51163,42.64
2008,VA,51165,31.36
2008,VA,51167,42.91
2008,VA,51169,27.59
2008,VA,51171,35.96
2008,VA,51173,34.46
2008,VA,51175,48.55
2008,VA,51177,46.05
2008,VA,51179,46.37
2008,VA,51181,60.72
2008,VA,51183,61.55
2008,VA,51185,32.8
2008,VA,51187,43.39
2008,VA,51191,32.91
2008,VA,51193,54.64
2008,VA,51195,35.33
2008,VA,51197,32.88
2008,VA,51199,40.42
2008,VA,51510,71.73
2008,VA,51515,44.18
2008,VA,51520,36.21
2008,VA,51530,45.73
2008,VA,51540,78.35
2008,VA,51550,50.22
2008,VA,51570,28.95
2008,VA,51580,55.4
2008,VA,51590,59.13
2008,VA,51595,65.04
2008,VA,51600,57.69
2008,VA,51610,69.56
2008,VA,51620,63.68
2008,VA,51630,63.6
2008,VA,51640,43.8
2008,VA,51650,69.05
2008,VA,51660,57.54
2008,VA,51670,55.49
2008,VA,51678,62.24
2008,VA,51680,47.37
2008,VA,51683,55.17
2008,VA,51685,59.49
2008,VA,51690,63.48
2008,VA,51700,63.93
2008,VA,51710,71.03
2008,VA,51720,49.14
2008,VA,51730,88.64
2008,VA,51735,24.74
2008,VA,51740,69.27
2008,VA,51750,53.97
2008,VA,51760,79.09
2008,VA,51770,61.15
2008,VA,51775,41.63
2008,VA,51790,50.56
2008,VA,51800,56.24
2008,VA,51810,49.14
2008,VA,51820,44.09
2008,VA,51830,63.77
2008,VA,51840,52.02
2008,WA,53001,31.95
2008,WA,53003,42.32
2008,WA,53005,36.05
2008,WA,53007,43.12
2008,WA,53009,50.55
2008,WA,53011,52.17
2008,WA,53013,30.79
2008,WA,53015,54.38
2008,WA,53017,38.45
2008,WA,53019,41.9
2008,WA,53021,37.37
2008,WA,53023,28.04
2008,WA,53025,34.99
2008,WA,53027,56.04
2008,WA,53029,52.32
2008,WA,53031,66.29
2008,WA,53033,70.3
2008,WA,53035,55.19
2008,WA,53037,44.94
2008,WA,53039,48.85
2008,WA,53041,39.26
2008,WA,53043,34.0
2008,WA,53045,53.17
2008,WA,53047,45.13
2008,WA,53049,55.72
2008,WA,53051,39.1
2008,WA,53053,55.18
2008,WA,53055,70.02
2008,WA,53057,53.78
2008,WA,53059,51.31
2008,WA,53061,58.47
2008,WA,53063,48.19
2008,WA,53065,38.04
2008,WA,53067,59.89
2008,WA,53069,48.87
2008,WA,53071,40.77
2008,WA,53073,58.04
2008,WA,53075,51.57
2008,WA,53077,43.85
2008,WV,54001,38.82
2008,WV,54003,42.89
2008,WV,54005,54.11
2008,WV,54007,49.99
2008,WV,54009,47.85
2008,WV,54011,44.21
2008,WV,54013,40.88
2008,WV,54015,43.52
2008,WV,54017,24.35
2008,WV,54019,47.66
2008,WV,54021,39.83
2008,WV,54023,23.64
2008,WV,54025,42.83
2008,WV,54027,35.74
2008,WV,54029,41.63
2008,WV,54031,35.16
2008,WV,54033,42.61
2008,WV,54035,39.73
2008,WV,54037,51.84
2008,WV,54039,49.21
2008,WV,54041,31.93
2008,WV,54043,44.32
2008,WV,54045,43.62
2008,WV,54047,53.34
2008,WV,54049,49.21
2008,WV,54051,42.83
2008,WV,54053,42.29
2008,WV,54055,35.44
2008,WV,54057,32.48
2008,WV,54059,42.96
2008,WV,54061,51.11
2008,WV,54063,36.13
2008,WV,54065,37.4
2008,WV,54067,46.54
2008,WV,54069,43.98
2008,WV,54071,38.59
2008,WV,54073,38.39
2008,WV,54075,42.5
2008,WV,54077,35.65
2008,WV,54079,37.67
2008,WV,54081,36.23
2008,WV,54083,41.9
2008,WV,54085,25.95
2008,WV,54087,45.14
2008,WV,54089,43.08
2008,WV,54091,39.69
2008,WV,54093,36.73
2008,WV,54095,33.17
2008,WV,54097,32.61
2008,WV,54099,39.77
2008,WV,54101,50.77
2008,WV,54103,45.58
2008,WV,54105,33.62
2008,WV,54107,34.92
2008,WV,54109,36.32
2008,WI,55001,58.14
2008,WI,55003,67.86
2008,WI,55005,52.77
2008,WI,55007,63.08
2008,WI,55009,53.92
2008,WI,55011,56.41
2008,WI,55013,49.92
2008,WI,55015,50.22
2008,WI,55017,53.72
2008,WI,55019,52.54
2008,WI,55021,56.92
2008,WI,55023,62.49
2008,WI,55025,72.8
2008,WI,55027,44.8
2008,WI,55029,58.02
2008,WI,55031,65.78
2008,WI,55033,56.56
2008,WI,55035,60.25
2008,WI,55037,42.23
2008,WI,55039,44.84
2008,WI,55041,57.08
2008,WI,55043,61.16
2008,WI,55045,62.06
2008,WI,55047,41.95
2008,WI,55049,66.73
2008,WI,55051,55.77
2008,WI,55053,60.23
2008,WI,55055,49.69
2008,WI,55057,53.65
2008,WI,55059,58.18
2008,WI,55061,54.71
2008,WI,55063,60.94
2008,WI,55065,60.43
2008,WI,55067,49.82
2008,WI,55069,55.17
2008,WI,55071,52.88
2008,WI,55073,53.53
2008,WI,55075,52.67
2008,WI,55077,51.85
2008,WI,55078,86.81
2008,WI,55079,67.3
2008,WI,55081,53.25
2008,WI,55083,52.34
2008,WI,55085,54.3
2008,WI,55087,54.93
2008,WI,55089,38.56
2008,WI,55091,55.74
2008,WI,55093,53.39
2008,WI,55095,48.03
2008,WI,55097,62.95
2008,WI,55099,55.64
2008,WI,55101,53.07
2008,WI,55103,59.66
2008,WI,55105,63.82
2008,WI,55107,53.01
2008,WI,55109,47.25
2008,WI,55111,60.79
2008,WI,55113,52.45
2008,WI,55115,51.07
2008,WI,55117,48.94
2008,WI,55119,48.82
2008,WI,55121,62.5
2008,WI,55123,60.13
2008,WI,55125,47.21
2008,WI,55127,47.95
2008,WI,55129,51.5
2008,WI,55131,34.56
2008,WI,55133,36.64
2008,WI,55135,50.77
2008,WI,55137,49.52
2008,WI,55139,54.94
2008,WI,55141,55.59
2008,WY,56001,50.25
2008,WY,56003,20.75
2008,WY,56005,18.25
2008,WY,56007,33.86
2008,WY,56009,21.23
2008,WY,56011,16.51
2008,WY,56013,33.96
2008,WY,56015,30.71
2008,WY,56017,24.14
2008,WY,56019,20.75
2008,WY,56021,38.44
2008,WY,56023,21.16
2008,WY,56025,31.29
2008,WY,56027,18.71
2008,WY,56029,24.97
2008,WY,56031,30.61
2008,WY,56033,29.64
2008,WY,56035,21.39
2008,WY,56037,34.23
2008,WY,56039,60.46
2008,WY,56041,27.52
2008,WY,56043,25.41
2008,WY,56045,19.27
2012,AL,01001,26.59
2012,AL,01003,21.59
2012,AL,01005,51.37
2012,AL,01007,26.15
2012,AL,01009,12.37
2012,AL,01011,76.31
2012,AL,01013,46.06
2012,AL,01015,33.53
2012,AL,01017,47.03
2012,AL,01019,21.8
2012,AL,01021,19.45
2012,AL,01023,47.52
2012,AL,01025,45.73
2012,AL,01027,26.67
2012,AL,01029,15.4
2012,AL,01031,24.91
2012,AL,01033,39.2
2012,AL,01035,50.63
2012,AL,01037,41.58
2012,AL,01039,20.48
2012,AL,01041,31.94
2012,AL,01043,14.66
2012,AL,01045,28.49
2012,AL,01047,69.74
2012,AL,01049,21.95
2012,AL,01051,25.23
2012,AL,01053,36.92
2012,AL,01055,30.1
2012,AL,01057,22.87
2012,AL,01059,29.2
2012,AL,01061,18.01
2012,AL,01063,84.66
2012,AL,01065,62.61
2012,AL,01067,35.19
2012,AL,01069,29.5
2012,AL,01071,28.29
2012,AL,01073,52.6
2012,AL,01075,22.97
2012,AL,01077,33.88
2012,AL,01079,35.92
2012,AL,01081,39.33
2012,AL,01083,27.72
2012,AL,01085,76.41
2012,AL,01087,87.02
2012,AL,01089,39.99
2012,AL,01091,53.45
2012,AL,01093,18.58
2012,AL,01095,19.34
2012,AL,01097,45.04
2012,AL,01099,45.89
2012,AL,01101,61.89
2012,AL,01103,27.25
2012,AL,01105,74.9
2012,AL,01107,46.35
2012,AL,01109,42.78
2012,AL,01111,29.6
2012,AL,01113,55.62
2012,AL,01115,16.5
2012,AL,01117,21.68
2012,AL,01119,77.15
2012,AL,01121,41.67
2012,AL,01123,33.56
2012,AL,01125,40.78
2012,AL,01127,22.99
2012,AL,01129,33.9
2012,AL,01131,74.31
2012,AL,01133,13.24
2012,AZ,04001,66.34
2012,AZ,04003,37.85
2012,AZ,04005,56.56
2012,AZ,04007,35.75
2012,AZ,04009,30.44
2012,AZ,04011,44.05
2012,AZ,04012,32.88
2012,AZ,04013,43.75
2012,AZ,04015,27.9
2012,AZ,04017,45.39
2012,AZ,04019,52.65
2012,AZ,04021,40.9
2012,AZ,04023,68.27
2012,AZ,04025,33.82
2012,AZ,04027,43.05
2012,AR,05001,37.8
2012,AR,05003,36.09
2012,AR,05005,26.74
2012,AR,05007,28.56
2012,AR,05009,24.51
2012,AR,05011,39.68
2012,AR,05013,30.36
2012,AR,05015,36.3
2012,AR,05017,60.74
2012,AR,05019,45.32
2012,AR,05021,34.01
2012,AR,05023,22.5
2012,AR,05025,25.87
2012,AR,05027,37.62
2012,AR,05029,38.87
2012,AR,05031,33.21
2012,AR,05033,23.7
2012,AR,05035,56.75
2012,AR,05037,34.11
2012,AR,05039,43.35
2012,AR,05041,55.27
2012,AR,05043,39.65
2012,AR,05045,32.85
2012,AR,05047,26.39
2012,AR,05049,32.11
2012,AR,05051,33.89
2012,AR,05053,22.66
2012,AR,05055,29.07
2012,AR,05057,35.66
2012,AR,05059,34.01
2012,AR,05061,32.97
2012,AR,05063,26.47
2012,AR,05065,28.87
2012,AR,05067,39.18
2012,AR,05069,63.8
2012,AR,05071,34.56
2012,AR,05073,40.05
2012,AR,05075,32.27
2012,AR,05077,61.54
2012,AR,05079,38.24
2012,AR,05081,30.73
2012,AR,05083,27.4
2012,AR,05085,23.33
2012,AR,05087,31.96
2012,AR,05089,28.89
2012,AR,05091,29.47
2012,AR,05093,48.35
2012,AR,05095,49.01
2012,AR,05097,27.03
2012,AR,05099,38.83
2012,AR,05101,27.12
2012,AR,05103,44.92
2012,AR,05105,30.14
2012,AR,05107,65.6
2012,AR,05109,22.47
2012,AR,05111,31.61
2012,AR,05113,20.14
2012,AR,05115,25.08
2012,AR,05117,28.02
2012,AR,05119,54.74
2012,AR,05121,34.35
2012,AR,05123,58.72
2012,AR,05125,27.34
2012,AR,05127,24.64
2012,AR,05129,22.04
2012,AR,05131,30.19
2012,AR,05133,24.06
2012,AR,05135,28.72
2012,AR,05137,25.33
2012,AR,05139,36.07
2012,AR,05141,28.49
2012,AR,05143,40.07
2012,AR,05145,21.74
2012,AR,05147,49.91
2012,AR,05149,28.82
2012,CA,06001,78.85
2012,CA,06003,59.57
2012,CA,06005,38.7
2012,CA,06007,47.02
2012,CA,06009,39.8
2012,CA,06011,38.35
2012,CA,06013,66.36
2012,CA,06015,43.23
2012,CA,06017,39.61
2012,CA,06019,49.89
2012,CA,06021,35.84
2012,CA,06023,59.96
2012,CA,06025,65.18
2012,CA,06027,42.58
2012,CA,06029,40.41
2012,CA,06031,41.31
2012,CA,06033,56.27
2012,CA,06035,28.58
2012,CA,06037,69.69
2012,CA,06039,40.18
2012,CA,06041,74.26
2012,CA,06043,38.87
2012,CA,06045,66.23
2012,CA,06047,53.18
2012,CA,06049,27.87
2012,CA,06051,52.75
2012,CA,06053,67.13
2012,CA,06055,62.97
2012,CA,06057,47.73
2012,CA,06059,45.65
2012,CA,06061,39.0
2012,CA,06063,40.07
2012,CA,06065,49.71
2012,CA,06067,58.15
2012,CA,06069,59.21
2012,CA,06071,52.47
2012,CA,06073,52.58
2012,CA,06075,83.53
2012,CA,06077,55.75
2012,CA,06079,48.76
2012,CA,06081,72.13
2012,CA,06083,57.63
2012,CA,06085,70.1
2012,CA,06087,75.61
2012,CA,06089,33.82
2012,CA,06091,36.38
2012,CA,06093,40.41
2012,CA,06095,63.49
2012,CA,06097,71.1
2012,CA,06099,50.03
2012,CA,06101,39.3
2012,CA,06103,34.53
2012,CA,06105,47.13
2012,CA,06107,41.3
2012,CA,06109,40.5
2012,CA,06111,52.28
2012,CA,06113,65.41
2012,CA,06115,39.14
2012,CO,08001,57.11
2012,CO,08003,56.75
2012,CO,08005,53.9
2012,CO,08007,39.78
2012,CO,08009,22.17
2012,CO,08011,41.97
2012,CO,08013,69.69
2012,CO,08014,51.76
2012,CO,08015,48.61
2012,CO,08017,15.74
2012,CO,08019,54.31
2012,CO,08021,53.96
2012,CO,08023,72.95
2012,CO,08025,35.62
2012,CO,08027,31.97
2012,CO,08029,29.02
2012,CO,08031,73.59
2012,CO,08033,26.83
2012,CO,08035,36.35
2012,CO,08037,56.43
2012,CO,08039,25.41
2012,CO,08041,38.54
2012,CO,08043,32.84
2012,CO,08045,46.32
2012,CO,08047,56.68
2012,CO,08049,45.0
2012,CO,08051,58.2
2012,CO,08053,38.17
2012,CO,08055,52.58
2012,CO,08057,25.47
2012,CO,08059,51.21
